Expiry,Class,Scheme,IC,Entropy,Length,Z_Length,TFIDF_S,TFIDF_H,TFIDF_J
26471461,0,0,1.0,-0.0,1,-0.9989127262337579,0.0,0.0,0.0
34246560,0,0,0.0022988506,4.7068906,30,-0.10352368253695306,0.0,0.0,0.0
26513763,0,0,0.06207827,3.6988816,39,0.17435567585171052,0.0,0.0,0.0
27680184,0,0,0.008658009,4.2776136,22,-0.35052755666020957,3.0874628412503395,0.0,0.0
27680184,0,0,0.025974026,3.823068,22,-0.35052755666020957,0.0,0.0,0.0
58006584,0,0,0.0,2.321928,5,-0.8754107891721297,0.0,0.0,0.0
58006584,0,0,0.01754386,3.826875,19,-0.4431540094564308,0.0,0.0,0.0
0,1,0,0.04347826,3.688722,24,-0.28877658812939544,0.0,0.0,0.0
0,1,0,0.01604278,4.631293,34,0.0199782545246752,0.0,0.0,0.0
0,1,0,0.02016129,4.4528193,32,-0.04177271400613893,0.0,0.0,0.0
26472464,0,0,0.05191257,4.1556444,61,0.8536163296906659,0.0,0.0,0.18057224564182084
42249058,0,0,0.06207827,3.6988816,39,0.17435567585171052,0.0,0.0,0.0
89542603,0,0,0.045941666,4.537701,147,3.508907976515674,0.0,0.0,0.18057224564182084
0,0,1,0.06666667,3.5647352,30,-0.10352368253695306,0.0,0.0,0.18057224564182084
26472408,0,0,0.033333335,3.5,16,-0.535780462252652,0.0,0.0,0.0
58933458,0,0,0.13040294,3.9034681,91,0.310105054609161,0.0,0.0,0.0
0,0,0,0.08309179,3.447824,46,-0.07820040507535364,0.0,0.0,0.0
58933458,0,0,0.0,2.807355,7,-0.41473180346859967,0.0,0.0,0.0
0,0,0,1.0,-0.0,1,-0.46650586475986827,0.0,0.0,0.0
0,0,0,0.12820514,2.4696705,13,-0.36295774217733107,0.0,0.0,0.19264507794239583
0,1,0,0.018893387,4.7019434,39,-0.1386034765818337,0.0,2.415037499278844,0.0
0,0,0,0.009009009,4.831075,37,-0.15586149701225657,3.0,2.415037499278844,0.0
58933492,0,0,0.05141844,3.945312,48,-0.06094238464493077,0.0,0.0,0.0
0,0,0,0.0,1.0,2,-0.4578768545446568,0.0,0.0,0.0
58933492,0,0,0.83361346,0.5578545,35,-0.17311951744267945,0.0,0.0,0.0
0,0,0,1.0,-0.0,1,-0.46650586475986827,0.0,0.0,0.0
58933492,0,0,0.11036012,3.525682,480,3.66679002832641,0.0,0.0,0.0
58933492,0,0,0.015789473,3.9219282,20,-0.302554670670851,0.0,0.0,0.0
0,0,0,0.0,2.0,4,-0.44061883411423397,0.0,0.0,0.19264507794239583
0,0,1,0.20512821,1.9500637,13,-0.36295774217733107,0.0,0.0,0.19264507794239583
90469494,0,0,0.07188161,3.7982137,44,-0.09545842550577652,0.0,0.0,0.0
74237876,0,0,0.030303031,4.569988,45,-0.012771393239027089,0.0,0.0,0.7369655941662062
74237876,0,0,0.043522786,4.480761,63,0.44699876336594807,0.0,0.0,0.7369655941662062
27581878,0,0,1.0,-0.0,1,-1.1366539982734107,0.0,0.0,0.7369655941662062
74917270,0,0,0.09116809,3.2002888,27,-0.47254154984400226,0.0,0.0,0.7369655941662062
207581884,0,0,0.036134455,4.576398,120,1.902937592615036,0.0,0.0,0.7369655941662062
406013896,0,0,0.06410257,2.9312088,13,-0.8301405605367607,0.0,0.0,0.0
0,1,0,0.038989898,4.411183,100,1.3920818630539527,1.3219280948873624,1.7369655941662063,0.0
406013896,0,0,0.0589372,3.833375,46,0.012771393239027089,1.3219280948873624,1.7369655941662063,0.0
0,0,1,0.06653226,3.4528196,32,-0.34482761745373136,0.0,0.0,0.0
0,0,0,0.035714287,2.75,8,-0.9578544929270316,1.3219280948873624,0.0,0.0
73724070,0,0,0.07076923,3.3975818,26,-0.15112056421572806,0.0,0.0,0.0
0,1,0,0.0,1.5,4,-0.9333917201559675,0.0,0.0,0.0
41940692,0,0,0.021118013,5.0409856,70,1.4134217476647508,0.0,0.0,0.0
0,1,1,0.00952381,4.2018414,21,-0.3289094632930552,0.0,0.0,0.0
0,1,0,0.050403226,3.941428,32,-0.13703141149996767,0.0,0.0,0.0
90367889,0,0,0.07315234,3.6566334,52,0.17090434467973503,0.0,0.0,2.321928094887362
27297689,0,0,1.0,-0.0,1,-0.6143318335785068,0.0,0.0,2.321928094887362
0,0,0,0.08974359,2.8150723,13,-0.42957037987068525,0.0,0.0,2.321928094887362
184975889,0,0,0.013793103,4.4817276,30,-0.16782498711793795,0.0,0.0,2.321928094887362
184975889,0,0,0.03827445,5.0050464,217,2.7113743331622824,0.0,0.0,2.321928094887362
27297689,0,0,1.0,-0.0,1,-0.6143318335785068,0.0,0.0,2.321928094887362
184975889,0,0,0.06666667,2.8464394,10,-0.4757607432976406,0.0,0.0,2.321928094887362
90367889,0,0,0.07616893,3.5833762,52,0.17090434467973503,0.0,0.0,2.321928094887362
27297689,0,0,1.0,-0.0,1,-0.6143318335785068,0.0,0.0,2.321928094887362
184028696,0,0,0.014260249,4.594672,34,-0.2347359909969874,0.0,0.0,1.8073549220576042
0,0,0,0.028571429,3.240224,15,-0.3707703561499256,0.0,0.0,0.0
120956714,1,0,0.046464648,4.060068,55,-0.08438221898584516,0.0,2.807354922057604,0.0
57884714,0,0,0.06884058,3.4549868,24,-0.3063330252880075,0.0,0.0,0.0
341708715,0,0,0.067226894,3.6284451,35,-0.22757628756788537,0.0,0.0,1.8073549220576042
184115116,0,0,0.05079365,3.7873018,36,-0.22041658413878337,0.0,0.0,1.8073549220576042
0,0,0,0.07692308,2.8731406,13,-0.38508976300812964,0.0,0.0,1.8073549220576042
184028716,0,0,0.04761905,2.5216405,7,-0.42804798358274165,0.0,0.0,1.8073549220576042
184028716,0,0,0.03744177,5.017975,544,3.4167127578450383,0.0,0.0,1.8073549220576042
184028716,0,0,0.06666667,2.7219281,10,-0.4065688732954356,0.0,0.0,1.8073549220576042
341708723,0,0,0.13552405,3.5964007,97,0.21632532503643928,0.0,0.0,1.8073549220576042
341708723,0,0,0.13333334,1.9182959,6,-0.4352076870118437,0.0,0.0,1.8073549220576042
26348739,0,0,0.13333334,1.9182959,6,-0.4352076870118437,0.0,0.0,1.8073549220576042
184115124,0,0,0.09361393,3.315685,53,-0.09870162584404919,0.0,0.0,1.8073549220576042
0,1,1,0.041269843,3.9539683,36,-0.3726484613289697,0.0,0.0,0.0
0,0,0,0.1904762,1.842371,7,-0.5443947570759399,0.0,0.0,0.0
0,0,0,0.03805497,4.311038,44,-0.32527017284704696,0.0,0.0,0.8930847960834882
0,0,1,0.06666667,3.5647352,30,-0.4081821776904119,0.0,0.0,0.8930847960834882
191544107,0,0,0.047038455,4.5454354,167,0.4031710125625162,0.0,0.0,0.8930847960834882
97368107,0,0,0.052854124,3.9474015,44,-0.32527017284704696,0.0,0.0,0.0
40516916,0,0,0.102564104,2.6612263,13,-0.5088610407144978,0.0,0.0,0.0
40516916,0,0,0.10714286,2.4056392,8,-0.5384724710156996,0.0,0.0,0.0
40516916,0,0,0.053781513,3.7502928,35,-0.3785707473892101,0.0,0.0,0.0
0,0,0,0.014705882,3.8521688,17,-0.4851718964735364,0.0,0.0,0.8930847960834882
191544108,0,0,0.022841144,5.0824113,117,0.10705670955049867,0.0,0.0,0.8930847960834882
97454507,0,0,0.031197397,4.8116393,134,0.20773557257458464,0.0,0.0,0.8930847960834882
0,0,0,0.036270127,4.790282,634,3.16887860269476,0.0,0.0,0.8930847960834882
30227200,0,0,0.10796221,3.560166,39,0.029035564584903847,0.0,0.0,0.0
0,0,0,0.064327486,3.2210972,19,-0.3339089927263939,0.0,0.0,0.0
0,0,0,0.014978092,5.7429643,212,3.1685059853276294,0.0,0.0,0.0
712787201,1,0,0.06256942,3.9654653,74,0.664188539879675,0.0,0.0,0.0
712787201,0,0,0.06666667,3.5385623,36,-0.025406119011790816,0.0,0.0,0.0
0,0,0,1.0,-0.0,1,-0.6605590943065619,0.0,0.0,0.0
0,0,0,0.09356725,2.9847696,19,-0.3339089927263939,0.0,0.0,0.0
0,0,0,0.33333334,0.91829586,3,-0.6242646385754321,0.0,0.0,0.0
0,0,0,0.051435705,4.311502,90,0.9545441857287131,0.0,0.0,0.0
0,0,0,0.0,2.807355,7,-0.5516757271131726,0.0,0.0,0.0
0,0,0,0.0,2.0,4,-0.6061174107098672,0.0,0.0,0.44745897697122117
89508924,0,0,0.039772727,3.9454648,33,-0.07984780260848548,0.0,0.0,0.44745897697122117
26352324,0,0,0.022222223,3.121928,10,-0.4972340435164779,0.0,0.0,0.44745897697122117
0,0,1,0.20512821,1.9500637,13,-0.4427923599197832,0.0,0.0,0.44745897697122117
0,0,0,1.0,-0.0,1,-0.6605590943065619,0.0,0.0,0.44745897697122117
59091018,0,0,0.056158327,4.6421404,316,0.5907869050532677,0.0,0.0,0.0
185321444,0,0,0.03809524,3.8054967,36,-0.45700618071024746,0.0,0.0,0.19264507794239583
30147058,0,0,0.08888889,2.521928,10,-0.5543012529597167,0.0,0.0,0.0
343174258,0,0,0.014492754,4.2516294,24,-0.5019115986715409,0.0,0.0,0.0
30147058,1,0,0.059397165,3.9174812,48,-0.4121007627489539,0.0,1.4150374992788437,0.0
343174258,0,0,0.071428575,2.5,8,-0.5617854892865989,0.0,0.0,0.0
0,1,0,0.017087463,5.727706,770,2.2897085512555386,0.0,1.4150374992788437,0.0
185321467,0,0,0.102322206,3.2899532,53,-0.3933901719317483,0.0,0.0,0.19264507794239583
586527999,0,0,0.075,3.0306392,16,-0.5620974737378328,0.0,0.0,0.0
34477758,0,0,0.06806527,4.178218,66,0.8155924128745027,0.0,0.0,0.0
239459199,0,0,0.008333334,3.875,16,-0.5620974737378328,0.0,0.0,0.0
41648967,0,0,0.058333334,3.2028196,16,-0.5620974737378328,0.0,0.0,0.0
41648967,1,0,0.03544495,4.349693,52,0.42983924462304873,0.0,0.0,0.0
41648967,1,0,0.024615385,4.0560207,26,-0.28655949641536577,0.0,0.0,0.0
41648967,1,0,0.022177419,4.1792293,32,-0.12123671002188549,0.0,0.0,0.0
0,0,0,0.054945055,3.182006,14,-0.6172050692023263,0.0,0.0,0.0
0,0,0,0.0,1.0,2,-0.9478506419892868,0.0,0.0,0.0
0,0,0,0.09008655,3.8053448,124,2.4137126813448115,0.0,0.0,0.0
27162810,0,0,1.0,-0.0,1,-0.7401316885250194,0.0,0.0,1.0
32345010,0,0,0.055555556,2.7254806,9,-0.5957157493006254,0.0,0.0,1.0
0,1,0,0.06760602,3.819283,122,1.4441593922439404,0.0,0.0,0.0
29753061,0,0,0.061904762,3.68426,36,-0.10831195441829553,0.0,0.0,1.0
0,0,0,0.08974359,2.7192945,13,-0.4958223112444493,0.0,0.0,0.9068905956085185
0,0,0,0.047387213,4.0647426,79,0.34903842564368287,0.0,0.0,0.0
0,0,0,0.0,1.0,2,-0.6366324340591379,0.0,0.0,0.0
39480427,0,0,0.04761905,3.7736843,36,-0.20140114535919112,0.0,0.0,0.0
0,0,0,0.05458769,3.9604373,42,-0.12459562382390638,0.0,0.0,0.0
0,0,0,1.0,-0.0,1,-0.6494333543150188,0.0,0.0,0.9068905956085185
50021236,0,0,0.017673476,5.4550033,118,0.8482743156230337,2.321928094887362,0.0,0.9068905956085185
0,0,0,0.012896826,5.1715693,64,0.15702462180547103,2.321928094887362,0.0,0.9068905956085185
0,0,0,0.057142857,3.189898,15,-0.47022047073268775,0.0,0.0,0.9068905956085185
0,0,0,1.0,-0.0,1,-0.6494333543150188,0.0,0.0,0.9068905956085185
34901240,1,0,0.065789476,4.753929,305,3.242046403472741,0.0,0.0,0.0
34300340,0,0,0.15238096,2.5528321,21,-0.393414949197403,0.0,0.0,0.0
0,0,0,0.012019231,4.5407715,65,0.1698255420613518,0.0,0.0,0.0
0,0,0,0.115384616,2.7192945,13,-0.4958223112444493,0.0,0.0,0.9068905956085185
0,0,0,1.0,-0.0,1,-0.6494333543150188,0.0,0.0,0.9068905956085185
0,1,1,0.050403226,3.7570488,32,-0.3392905167254306,0.0,1.1375035237499351,0.0
0,0,0,0.14736842,2.7016096,20,-0.6301109596329425,0.0,0.0,0.0
0,0,0,0.10062422,3.5921018,90,1.0663416239942105,1.1375035237499351,1.1375035237499351,0.0
27551991,0,0,0.07602339,3.1416354,19,-0.6543459965419018,0.0,0.0,0.0
342911698,0,0,1.0,-0.0,2,-1.0663416239942105,0.0,0.0,0.45943161863729726
27551759,0,0,0.033333335,3.2028196,16,-0.7270511072687799,0.0,0.0,0.45943161863729726
342911699,0,0,0.04694168,3.859641,38,-0.19388029527167464,0.0,0.0,0.45943161863729726
27599199,0,0,1.0,-0.0,1,-1.0905766609031697,0.0,0.0,0.45943161863729726
0,1,0,0.012958163,5.3206096,74,0.6785810334508612,1.1375035237499351,0.0,0.0
0,1,0,0.05490196,3.9518924,120,1.7933927312629903,1.1375035237499351,1.1375035237499351,0.0
0,0,0,0.09814688,3.632965,94,1.1632817716300476,1.1375035237499351,1.1375035237499351,0.0
0,1,0,0.024615385,4.132944,26,-0.7071067811865476,0.0,0.0,0.0
29887300,1,0,0.049786627,3.8328106,38,0.7071067811865476,0.0,0.0,0.0
27562498,0,0,1.0,-0.0,1,-0.618296248869194,0.0,0.0,1.5849625007211563
43114195,0,0,0.06535948,3.2663326,18,-0.27241205845973626,0.0,0.0,1.5849625007211563
43114195,0,0,0.07692308,2.8731406,13,-0.3741427026978121,0.0,0.0,1.5849625007211563
0,1,0,0.016939892,5.0164022,61,0.6024714819877155,0.0,3.1699250014423126,0.0
29981415,0,0,0.012794613,5.1583657,55,0.4803947089020245,0.0,0.0,0.0
0,1,0,0.0,2.0,4,-0.5572578623263484,0.0,0.0,0.0
59098216,0,0,0.083333336,2.5032582,9,-0.4555272180882727,0.0,0.0,0.0
59098216,0,0,0.0,2.0,4,-0.5572578623263484,0.0,0.0,0.0
27648617,0,0,1.0,-0.0,1,-0.618296248869194,0.0,0.0,1.5849625007211563
28426234,0,0,0.3,1.3709506,5,-0.5369117334787333,0.0,0.0,1.5849625007211563
43114234,0,0,0.06535948,3.2663326,18,-0.27241205845973626,0.0,0.0,1.5849625007211563
59098234,0,0,0.058558557,4.0671654,37,0.11416438964495171,0.0,0.0,1.5849625007211563
59098234,0,0,0.058558557,4.0671654,37,0.11416438964495171,0.0,0.0,1.5849625007211563
59098234,0,0,0.0,3.4594316,11,-0.41483496039304235,0.0,0.0,1.5849625007211563
27648635,0,0,0.0,2.321928,5,-0.5369117334787333,0.0,0.0,1.5849625007211563
59098235,0,0,0.034707565,4.652813,207,3.5730062937395286,0.0,0.0,1.5849625007211563
342886235,0,0,0.04109589,4.2953496,73,0.8466250281590975,0.0,0.0,1.5849625007211563
90720639,0,0,0.0,2.5849626,6,-0.5165656046311181,0.0,0.0,1.5849625007211563
345280654,0,0,0.07731093,3.5644002,35,0.36282055209984493,0.0,0.0,2.1699250014423126
61456657,0,0,0.0,2.321928,5,-0.531805466776485,0.0,0.0,2.1699250014423126
77256048,0,0,0.088319086,3.218445,27,0.12425361373282363,0.0,0.0,2.1699250014423126
30093461,0,0,1.0,-0.0,1,-0.6510889359599956,0.0,0.0,2.1699250014423126
31573599,0,0,0.06410257,3.0269868,13,-0.29323852840946363,0.0,0.0,2.1699250014423126
29931999,0,0,0.06410257,3.0269868,13,-0.29323852840946363,0.0,0.0,2.1699250014423126
29931999,0,0,1.0,-0.0,1,-0.6510889359599956,0.0,0.0,2.1699250014423126
61456665,0,0,0.01904762,3.5068905,15,-0.23359679381770831,0.0,0.0,2.1699250014423126
29920666,0,0,0.029239766,3.787144,19,-0.11431332463419767,0.0,0.0,2.1699250014423126
31130277,1,0,0.04761905,2.5216405,7,-0.4721637321847296,0.0,0.0,0.0
31130277,0,0,0.04761905,2.5216405,7,-0.4721637321847296,0.0,0.0,0.0
30007077,0,0,0.05873016,3.6734166,36,0.3926414193957226,3.1699250014423126,3.1699250014423126,0.0
30007082,0,0,0.33333334,0.91829586,3,-0.5914472013682402,0.0,0.0,2.1699250014423126
345280683,0,0,0.13333334,1.9182959,6,-0.5019845994806073,0.0,0.0,2.1699250014423126
345280683,0,0,0.13333334,1.9182959,6,-0.5019845994806073,0.0,0.0,2.1699250014423126
29920699,0,0,0.053900708,4.4834285,141,3.523832485462877,0.0,0.0,2.1699250014423126
554902000,0,0,0.015151516,3.251629,12,-0.3230593957053413,0.0,0.0,2.1699250014423126
0,0,0,0.009424604,4.31356,64,1.2276257036802973,0.0,0.0,2.1699250014423126
0,0,0,1.0,-0.0,3,-0.3958217505469624,0.0,0.0,0.0
0,0,1,0.010869565,4.2516294,24,-0.27555931229567254,0.0,3.0874628412503395,0.0
0,0,0,1.0,-0.0,1,-0.40727531609470424,0.0,0.0,0.0
0,0,0,0.0,2.0,4,-0.39009496777309144,0.0,0.0,0.0
0,0,0,0.0,2.0,4,-0.39009496777309144,0.0,0.0,0.0
58853853,1,0,0.06258891,3.6825607,38,-0.1953843534614793,0.0,0.0,0.0
0,0,0,0.0,2.0,4,-0.39009496777309144,0.0,0.0,0.0
0,0,0,0.0,2.321928,5,-0.3843681849992205,0.0,0.0,0.0
27404253,0,0,0.0,2.321928,5,-0.3843681849992205,0.0,0.0,0.0
0,0,0,0.013999901,5.928551,636,3.2292317453133452,0.0,0.0,0.0
0,0,0,0.0,2.0,4,-0.39009496777309144,0.0,0.0,0.6280312226130421
0,0,1,0.20512821,1.9500637,13,-0.3385539228082529,0.0,0.0,0.6280312226130421
27321470,0,0,0.0,2.0,4,-0.39009496777309144,0.0,0.0,0.6280312226130421
342877870,0,0,0.019607844,3.8365917,18,-0.3099200089388982,0.0,0.0,0.6280312226130421
29909870,0,0,0.115384616,2.6235166,13,-0.3385539228082529,0.0,0.0,0.6280312226130421
27321470,0,0,0.025609756,4.338663,41,-0.17820400513986648,0.0,0.0,0.6280312226130421
0,0,0,0.12927273,3.9249341,409,1.929252055644641,0.0,0.0,0.6280312226130421
342656613,0,0,1.0,-0.0,1,-0.9220944293678514,0.0,0.0,0.0
0,0,0,0.0,3.0,8,-0.26894420856562334,0.0,0.0,0.765534746362977
342656619,0,0,0.033846155,3.8731406,26,1.410584930640106,0.0,0.0,0.0
29888619,0,0,0.0,3.4182959,12,0.10428448903564981,0.0,0.0,0.0
29888619,0,0,1.0,-0.0,1,-0.9220944293678514,0.0,0.0,0.0
0,0,0,0.033846155,3.8731406,26,1.410584930640106,0.0,0.0,0.0
342656624,1,0,0.1904762,1.842371,7,-0.3622513829659416,0.0,0.0,0.0
342656624,0,0,0.04761905,2.5216405,7,-0.3622513829659416,0.0,0.0,0.0
342656624,1,0,1.0,-0.0,1,-0.9220944293678514,0.0,0.0,0.0
342656624,0,0,0.03968254,3.9137995,28,1.5971992794407426,0.0,0.0,0.0
27340000,0,0,1.0,-0.0,1,-0.9220944293678514,0.0,0.0,0.765534746362977
27340000,0,0,1.0,-0.0,1,-0.9220944293678514,0.0,0.0,0.765534746362977
0,0,0,0.0,2.0,4,-0.6421729061668965,0.0,0.0,0.765534746362977
90455032,0,0,0.047348484,3.8391082,33,2.063735151442334,0.0,0.0,0.765534746362977
27298432,0,0,0.027777778,2.947703,9,-0.17563703416530504,0.0,0.0,0.765534746362977
27298432,0,0,0.1904762,1.842371,7,-0.3622513829659416,0.0,0.0,0.765534746362977
0,0,1,0.20512821,1.9500637,13,0.1975916634359681,0.0,0.0,0.765534746362977
0,0,0,0.04137931,3.7647352,30,-0.2731242330976386,0.0,0.0,0.0
0,1,0,0.0625,3.5625,32,-0.25897835648301987,0.0,2.115477217419936,0.0
194581587,1,0,0.071428575,2.5,8,-0.42872887585844466,0.0,0.0,0.0
0,0,0,0.0,2.321928,5,-0.4499476907803728,0.0,0.0,0.0
194581587,1,0,0.0625,3.5625,32,-0.25897835648301987,0.0,2.115477217419936,0.0
194581587,1,0,0.071428575,2.5,8,-0.42872887585844466,0.0,0.0,0.0
0,0,0,0.0,1.0,2,-0.47116650570230084,0.0,0.0,0.0
0,0,0,0.04761905,3.9193819,36,-0.2306866032537824,0.0,0.0,0.0
0,0,1,0.03809524,3.240224,15,-0.3792183077072791,0.0,0.0,0.0
67919193,0,0,1.0,-0.0,1,-0.4782394440096102,0.0,0.0,0.24100809950379498
99887193,0,0,0.1388889,2.1971598,9,-0.4216559375511353,0.0,0.0,0.24100809950379498
39407194,0,0,0.07905926,4.216333,213,1.0212234771399755,0.0,0.0,0.24100809950379498
0,1,0,0.10768862,3.9027536,501,3.058229709645073,0.0,0.0,0.0
207144999,0,0,0.053140096,3.859881,46,0.8768646068950139,0.0,2.0,0.0
64399221,1,0,0.0,1.0,2,-1.2815713485388665,0.0,0.0,0.0
0,0,0,0.06451613,3.5070488,32,0.19008953016605196,0.0,0.0,0.0
663583243,1,0,0.06490385,3.8101091,65,1.8089164967414622,0.0,0.0,0.0
663583243,0,0,0.04761905,2.5216405,7,-1.0362945354213802,0.0,0.0,0.0
663583243,0,0,0.01754386,3.826875,19,-0.4476301839394127,0.0,0.0,0.0
32865048,0,0,0.05982906,3.5319412,27,-0.05518728295143444,0.0,0.0,0.19264507794239583
64485648,0,0,0.05982906,3.5319412,27,-0.05518728295143444,0.0,0.0,0.19264507794239583
0,0,0,0.051282052,3.8846538,39,1.1682098389446363,0.0,1.0,0.0
188987837,0,0,0.14166667,2.5550365,16,-0.43589919363605834,0.0,0.0,0.0
0,1,0,0.04761905,4.083617,28,0.40102725814517365,0.0,0.0,0.0
94466271,0,0,0.06666667,2.251629,6,-1.1333379034537516,0.0,0.0,0.0
0,1,1,0.014336918,4.818239,63,-0.1427143483041422,0.0,3.0,0.0
0,0,0,0.14736842,2.6464393,20,-0.5418504118539382,0.0,0.0,0.0
0,0,0,0.0,2.321928,5,-0.6810839223945648,0.0,0.0,0.0
65756120,0,0,0.11736394,3.2510326,74,-0.04060977390768274,0.0,0.0,0.0
65756120,0,0,0.33333334,0.91829586,3,-0.6996483904666484,0.0,0.0,0.0
65756120,0,0,0.14285715,2.1280854,7,-0.6625194543224813,0.0,0.0,0.0
65756120,0,0,0.33333334,0.91829586,3,-0.6996483904666484,0.0,0.0,0.0
36812120,0,0,0.022898154,4.7974954,77,-0.012763071799557433,0.0,0.0,0.0
36812120,0,0,0.109351434,3.2351162,52,-0.24481892270060165,0.0,0.0,0.0
36812120,0,0,0.0,3.321928,10,-0.6346727522143559,0.0,0.0,0.0
65756122,0,0,0.051209103,3.9354458,38,-0.37477019920518645,0.0,0.0,0.33703498727757064
41996122,0,0,0.0,1.0,2,-0.7089306245026902,0.0,0.0,0.33703498727757064
212122480,0,0,0.016666668,3.25,16,-0.5789793479981054,0.0,0.0,0.0
34221941,0,0,0.013233459,5.508194,90,0.10790597066898557,0.0,3.0,0.0
36639345,0,0,0.015488216,4.9765477,55,-0.21697222059247637,0.0,0.0,0.0
36812155,0,0,0.09670145,3.4682746,324,2.2799487351027596,0.0,0.0,0.0
36812155,0,0,0.0,1.0,2,-0.7089306245026902,0.0,0.0,0.0
36812155,0,0,0.0,1.0,2,-0.7089306245026902,0.0,0.0,0.0
41996155,0,0,0.11863408,3.3562672,400,2.985398521841934,0.0,0.0,0.0
36812155,0,0,0.14640848,3.2439437,218,1.296031927282332,0.0,0.0,0.0
35429757,0,0,0.07979033,3.9958591,102,0.21929277910148678,0.0,0.0,0.33703498727757064
97378556,0,0,0.046527386,4.64394,231,1.416700969750875,0.0,0.0,0.33703498727757064
0,0,1,0.07839506,3.7778113,81,0.024365864344609644,0.0,0.0,0.33703498727757064
34221956,0,0,0.0,2.5849626,6,-0.671801688358523,0.0,0.0,0.33703498727757064
500547196,0,0,0.024484536,5.1272135,97,-0.4763903514238086,0.0,0.0,0.0
0,0,0,0.05862069,4.3198214,116,-0.4507489444066631,0.0,0.0,0.4150374992788437
90233707,0,0,0.07977208,3.2780614,27,-0.5708586930659236,0.0,0.0,0.4150374992788437
121856066,1,0,0.01812388,5.6841946,1560,1.4979979888963952,0.0,1.0,0.0
0,1,0,0.06451613,3.5817475,32,0.7071067811865476,0.0,0.0,0.0
0,0,0,0.33333334,0.91829586,3,-0.7071067811865476,0.0,0.0,0.0
74500257,0,0,0.074074075,3.3195212,27,-0.2007386839933921,0.0,0.0,0.2630344058337938
658316885,0,0,0.0,1.0,2,-0.6535327080386373,0.0,0.0,0.0
28374503,0,0,0.06340326,3.8581223,66,0.5056199935171904,0.0,2.0,0.0
28374503,1,0,0.054435484,3.7067475,32,-0.11017987918434305,0.0,0.0,0.0
28374503,0,0,0.06552707,3.4397106,27,-0.2007386839933921,0.0,0.0,0.0
0,0,0,0.0,1.0,2,-0.6535327080386373,0.0,0.0,0.0
27208103,0,0,0.06048387,3.566428,32,-0.11017987918434305,0.0,2.0,0.0
58700905,0,0,0.07314911,4.263293,202,2.9688194843233244,0.0,0.0,0.2630344058337938
28374507,1,0,0.04761905,2.5216405,7,-0.5629739032295883,0.0,0.0,0.0
28374507,0,0,0.04761905,2.5216405,7,-0.5629739032295883,0.0,0.0,0.0
28374507,0,0,0.006763285,5.159325,46,0.14338477428099428,0.0,0.0,0.2630344058337938
42716908,0,0,0.04761905,2.5216405,7,-0.5629739032295883,0.0,0.0,0.0
57889287,0,1,0.1557971,2.8647869,24,-0.2994848055136515,0.0,0.0,0.0
0,0,0,1.0,-0.0,1,-0.5734815424729497,0.0,0.0,0.0
0,0,0,0.0,2.0,4,-0.5377428376521717,0.0,0.0,1.6189098326444942
28945290,0,0,0.0,2.0,4,-0.5377428376521717,0.0,0.0,1.6189098326444942
28945293,0,0,0.08888889,2.6464393,10,-0.4662654280106156,0.0,0.0,1.6189098326444942
0,0,0,0.0,2.0,4,-0.5377428376521717,0.0,0.0,1.6189098326444942
28945293,0,0,1.0,-0.0,1,-0.5734815424729497,0.0,0.0,1.6189098326444942
28945293,0,0,0.04040404,4.657093,99,0.5939828150057992,0.0,0.0,1.6189098326444942
26353356,0,0,0.037942573,4.778399,193,1.713795566056844,0.0,0.0,1.6189098326444942
26354202,0,0,0.055263158,3.9208946,96,0.5582441101850212,4.426264754702098,4.426264754702098,0.0
26354502,0,0,0.014141414,4.8805246,45,-0.0493138717682053,0.0,0.0,0.0
26439702,0,0,0.021288516,4.7860093,85,0.427202192508835,0.0,0.0,0.0
41905302,0,0,0.09358178,4.1585927,70,0.2485086684049449,0.0,0.0,0.0
28945313,0,0,1.0,-0.0,1,-0.5734815424729497,0.0,0.0,1.6189098326444942
89425313,0,0,0.08253558,4.0567656,442,4.68010806618142,0.0,0.0,0.0
26389600,0,0,1.0,-0.0,1,-0.5734815424729497,0.0,0.0,1.6189098326444942
57889313,0,0,0.03003003,4.1344686,37,-0.14461708462361336,0.0,0.0,0.0
41905313,1,0,0.0128339995,5.5657916,98,0.5820699133988732,0.0,0.0,0.0
57889314,0,0,0.04573705,4.696158,251,2.4047438592585526,0.0,0.0,0.0
0,0,0,0.042410374,4.661762,115,0.7845892407166153,0.0,0.0,0.0
57889314,0,0,0.04911479,4.3655224,103,0.6416344214335032,0.0,0.0,0.0
57889314,0,0,0.0625,3.6525183,32,-0.2041815926582434,0.0,0.0,0.0
341688115,0,0,0.041476406,4.302322,73,0.2842473732257229,0.0,0.0,1.6189098326444942
28772515,0,0,0.33333334,0.91829586,3,-0.5496557392590976,0.0,0.0,1.6189098326444942
26389600,0,0,1.0,-0.0,1,-0.5734815424729497,0.0,0.0,1.6189098326444942
26389600,0,0,1.0,-0.0,1,-0.5734815424729497,0.0,0.0,1.6189098326444942
26389600,0,0,1.0,-0.0,1,-0.5734815424729497,0.0,0.0,1.6189098326444942
26389600,0,0,1.0,-0.0,1,-0.5734815424729497,0.0,0.0,1.6189098326444942
26389600,0,0,1.0,-0.0,1,-0.5734815424729497,0.0,0.0,1.6189098326444942
